GIJNENGKDEF	DPMJKBBPCGK	PEMMPOGOIMJ	CAMJKGBGJHI	PBHNLALJEEN	tips_id	KAKEHHDBIFK	GBJFFOHLGDB	CEOHKCJKDFA	FBJNLDJKELK	BMIMODEIOJA	CIOGLBDHKJM	LAOLGCHPOHE	NKECGPLKLFO	DEEOLHACJAJ	APGDLLPCHDI	AKKFJNNFNJL	PLGJILBLOIP	NJPGGDCELMI	MGKDJJDFJMK
[""]	""	""	2	FALSE	10401008	2	"Chessboard_Chapter4_MRL1_Wise_006"	""	""	""	[]	""	2011	"Tips_10401008"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401009	2	"Chessboard_Chapter4_MRL1_lighter_032"	""	""	""	[]	""	1161	"Tips_10401009"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401010	2	"Chessboard_Chapter4_MRL1_lucy_007"	""	""	""	[]	""	1151	"Tips_10401010"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401011	2	"Chessboard_Chapter4_MRL1_lighter_008"	""	""	""	[]	""	1161	"Tips_10401011"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401012	2	"Chessboard_Chapter4_MRL1_lucy_009"	""	""	""	[]	""	1151	"Tips_10401012"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401013	2	"Chessboard_Chapter4_MRL1_Belle_027"	""	""	""	[]	""	2021	"Tips_10401013"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401014	2	"Chessboard_Chapter4_MRL1_Fairy_012"	""	""	""	[]	""	100	"Tips_10401014"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401015	2	"Chessboard_Chapter4_MRL1_Wise_028"	""	""	""	[]	""	2011	"Tips_10401015"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401016	2	"Chessboard_Chapter4_MRL1_Fairy_013"	""	""	""	[]	""	100	"Tips_10401016"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401017	2	"Chessboard_Chapter4_MRL1_Belle_014"	""	""	""	[]	""	2021	"Tips_10401017"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401018	2	"Chessboard_Chapter4_MRL1_Wise_015"	""	""	""	[]	""	2011	"Tips_10401018"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401019	2	"Chessboard_Chapter4_MRL1_caesar_016"	""	""	""	[]	""	1071	"Tips_10401019"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401020	2	"Chessboard_Chapter4_MRL1_lucy_017"	""	""	""	[]	""	1151	"Tips_10401020"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401021	2	"Chessboard_Chapter4_MRL1_caesar_018"	""	""	""	[]	""	1071	"Tips_10401021"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401022	2	"Chessboard_Chapter4_MRL1_lucy_019"	""	""	""	[]	""	1151	"Tips_10401022"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401023	2	"Chessboard_Chapter4_MRL1_Wise_026"	""	""	""	[]	""	2011	"Tips_10401023"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401024	2	"Chessboard_Chapter4_MRL1_lighter_020"	""	""	""	[]	""	1161	"Tips_10401024"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401025	2	"Chessboard_Chapter4_MRL1_Belle_021"	""	""	""	[]	""	2021	"Tips_10401025"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401026	2	"Chessboard_Chapter4_MRL1_Wise_022"	""	""	""	[]	""	2011	"Tips_10401026"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401027	2	"Chessboard_Chapter4_MRL1_Belle_023"	""	""	""	[]	""	2021	"Tips_10401027"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401028	2	"Chessboard_Chapter4_MRL1_Wise_024"	""	""	""	[]	""	2011	"Tips_10401028"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401029	2	"Chessboard_Chapter4_MRL1_Belle_025"	""	""	""	[]	""	2021	"Tips_10401029"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401030	2	"Chessboard_Chapter4_MRL1_lighter_029"	""	""	""	[]	""	1161	"Tips_10401030"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401031	3	"Level_Chapter4_MRL1_BombBelle_001"	""	""	""	[]	""	1001	"Tips_10401031"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401032	3	"Level_Chapter4_MRL1_BombWise_001"	""	""	""	[]	""	1000	"Tips_10401032"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401033	3	"Chessboard_Chapter4_MRL1_Fairy_004"	""	""	""	[]	""	100	"Tips_10401033"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401034	3	"Chessboard_Chapter4_MRL1_Fairy_005"	""	""	""	[]	""	100	"Tips_10401034"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401035	3	"Level_Chapter4_MRL1_BombWise_004"	""	""	""	[]	""	1000	"Tips_10401036"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401036	3	"Level_Chapter4_MRL1_BombBelle_004"	""	""	""	[]	""	1001	"Tips_10401035"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401037	2	"Chessboard_Chapter4_MRL1_Belle_037"	""	""	""	[]	""	2021	"Tips_10401037"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401038	2	"Chessboard_Chapter4_MRL1_Wise_038"	""	""	""	[]	""	2011	"Tips_10401038"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401039	2	"Chessboard_Chapter4_MRL1_Belle_039"	""	""	""	[]	""	2021	"Tips_10401039"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401040	2	"Chessboard_Chapter4_MRL1_lucy_041"	""	""	""	[]	""	1151	"Tips_10401040"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401041	2	"Chessboard_Chapter4_MRL1_lighter_042"	""	""	""	[]	""	1161	"Tips_10401041"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401042	2	"Chessboard_Chapter4_MRL1_lighter_043"	""	""	""	[]	""	1161	"Tips_10401042"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401043	2	"Chessboard_Chapter4_MRL1_Belle_044"	""	""	""	[]	""	2021	"Tips_10401043"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401044	2	"Chessboard_Chapter4_MRL1_Wise_045"	""	""	""	[]	""	2011	"Tips_10401044"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401045	2	"Chessboard_Chapter4_MRL1_Belle_046"	""	""	""	[]	""	2021	"Tips_10401045"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401046	2	"Chessboard_Chapter4_MRL1_Wise_047"	""	""	""	[]	""	2011	"Tips_10401046"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401047	2	"Chessboard_Chapter4_MRL1_caesar_048"	""	""	""	[]	""	1071	"Tips_10401047"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401048	2	"Chessboard_Chapter4_MRL1_Fairy_059"	""	""	""	[]	""	100	"Tips_10401048"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401049	2	"Chessboard_Chapter4_MRL1_OldWorker_001"	""	""	""	[]	""	104	"Tips_10401049"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401050	2	"Chessboard_Chapter4_MRL1_OldWorker_002"	""	""	""	[]	""	104	"Tips_10401050"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401051	2	"Chessboard_Chapter4_MRL1_Wise_061"	""	""	""	[]	""	2011	"Tips_10401051"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401052	3	"Chessboard_Chapter4_MRL1_Fairy_006"	""	""	""	[]	""	100	"Tips_10401052"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401053	3	"Chessboard_Chapter4_MRL1_Lighter_007"	""	""	""	[]	""	1161	"Tips_10401053"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401054	3	"Chessboard_Chapter4_MRL1_Fairy_007"	""	""	""	[]	""	100	"Tips_10401054"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401055	2	"Chessboard_Chapter4_MRL1_caesar_072"	""	""	""	[]	""	1071	"Tips_10401055"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401056	2	"Chessboard_Chapter4_MRL1_lucy_073"	""	""	""	[]	""	1151	"Tips_10401056"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401057	2	"Chessboard_Chapter4_MRL1_Belle_060"	""	""	""	[]	""	2021	"Tips_10401057"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401058	2	"Chessboard_Chapter4_MRL1_caesar_062"	""	""	""	[]	""	1071	"Tips_10401058"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401060	2	"Chessboard_Chapter4_MRL1_Fairy_099"	""	""	""	[]	""	100	"Tips_10401060"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401063	2	"Chessboard_Chapter4_MRL1_lucy_071"	""	""	""	[]	""	1151	"Tips_10401063"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401064	2	"Chessboard_Chapter4_MRL1_RudeRider_008"	""	""	""	[]	""	1040104	"Tips_10401064"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401067	3	"Chessboard_Chapter4_MRL1_CraftyRider_001"	""	""	""	[]	""	1040105	"Tips_10401067"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401068	2	"Chessboard_Chapter4_MRL1_RudeRider_004"	""	""	""	[]	""	1040104	"Tips_10401068"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401069	3	"Chessboard_Chapter4_MRL1_RudeRider_002"	""	""	""	[]	""	1040104	"Tips_10401069"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401070	2	"Chessboard_Chapter4_MRL1_CraftyRider_006"	""	""	""	[]	""	1040105	"Tips_10401070"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401071	3	"Chessboard_Chapter4_MRL1_Caesar_010"	""	""	""	[]	""	1071	"Tips_10401071"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401072	3	"Chessboard_Chapter4_MRL1_Lighter_009"	""	""	""	[]	""	1161	"Tips_10401072"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401073	2	"Chessboard_Chapter4_MRL1_Wise_093"	""	""	""	[]	""	2011	"Tips_10401073"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401075	3	"Chessboard_Chapter4_MRL1_Fairy_010"	""	""	""	[]	""	100	"Tips_10401075"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401076	3	"Chessboard_Chapter4_MRL1_Fairy_011"	""	""	""	[]	""	100	"Tips_10401076"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401077	3	"Level_Chapter4_MRL1_BombBelle_002"	""	""	""	[]	""	1001	"Tips_10401077"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401078	3	"Level_Chapter4_MRL1_BombWise_002"	""	""	""	[]	""	1000	"Tips_10401078"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401079	3	"Chessboard_Chapter4_MRL1_Fairy_012"	""	""	""	[]	""	100	"Tips_10401079"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401080	3	"Chessboard_Chapter4_MRL1_Lighter_010"	""	""	""	[]	""	1161	"Tips_10401080"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401081	2	"Chessboard_Chapter4_MRL1_CraftyRider_007"	""	""	""	[]	""	1040105	"Tips_10401081"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401083	2	"Chessboard_Chapter4_MRL1_Belle_092"	""	""	""	[]	""	2021	"Tips_10401083"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401084	2	"Chessboard_Chapter4_MRL1_Fairy_086"	""	""	""	[]	""	100	"Tips_10401084"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401085	2	"Chessboard_Chapter4_MRL1_Fairy_087"	""	""	""	[]	""	100	"Tips_10401085"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401086	2	"Chessboard_Chapter4_MRL1_Belle_088"	""	""	""	[]	""	2021	"Tips_10401086"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401087	2	"Chessboard_Chapter4_MRL1_Wise_089"	""	""	""	[]	""	2011	"Tips_10401087"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401088	3	"Chessboard_Chapter4_MRL1_Fairy_015"	""	""	""	[]	""	100	"Tips_10401088"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401089	2	""	""	""	""	[]	""	1151	"可恶的小偷，竟敢打我们数据桩的主意"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401090	3	"Chessboard_Chapter4_MRL1_Wise_022"	""	""	""	[]	""	2011	"Tips_10401090"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401091	2	"Chessboard_Chapter4_MRL1_caesar_100"	""	""	""	[]	""	1071	"Tips_10401091"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401092	2	"Chessboard_Chapter4_MRL1_lucy_101"	""	""	""	[]	""	1151	"Tips_10401092"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401093	2	"Chessboard_Chapter4_MRL1_caesar_102"	""	""	""	[]	""	1071	"Tips_10401093"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401094	3	"Chessboard_Chapter4_MRL1_Fairy_017"	""	""	""	[]	""	100	"Tips_10401094"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401095	3	"Chessboard_Chapter4_MRL1_Belle_022"	""	""	""	[]	""	2021	"Tips_10401095"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401096	2	"Chessboard_Chapter4_MRL1_Fairy_113"	""	""	""	[]	""	100	"Tips_10401096"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401097	2	"Chessboard_Chapter4_MRL1_Fairy_114"	""	""	""	[]	""	100	"Tips_10401097"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401098	2	"Chessboard_Chapter4_MRL1_Belle_115"	""	""	""	[]	""	2021	"Tips_10401098"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401099	2	"Chessboard_Chapter4_MRL1_Wise_116"	""	""	""	[]	""	2011	"Tips_10401099"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401100	2	"Chessboard_Chapter4_MRL1_Belle_119"	""	""	""	[]	""	2021	"Tips_10401100"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401101	2	"Chessboard_Chapter4_MRL1_Wise_120"	""	""	""	[]	""	2011	"Tips_10401101"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401102	2	"Chessboard_Chapter4_MRL1_caesar_159"	""	""	""	[]	""	1071	"Tips_10401102"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401104	2	"Chessboard_Chapter4_MRL1_Belle_121"	""	""	""	[]	""	2021	"Tips_10401104"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401105	2	"Chessboard_Chapter4_MRL1_Wise_122"	""	""	""	[]	""	2011	"Tips_10401105"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401106	2	"Chessboard_Chapter4_MRL1_Fairy_123"	""	""	""	[]	""	100	"Tips_10401106"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401107	2	"Chessboard_Chapter4_MRL1_Fairy_124"	""	""	""	[]	""	100	"Tips_10401107"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401108	2	"Chessboard_Chapter4_MRL1_Fairy_125"	""	""	""	[]	""	100	"Tips_10401108"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401110	2	"Chessboard_Chapter4_MRL1_Belle_126"	""	""	""	[]	""	2021	"Tips_10401110"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401111	2	"Chessboard_Chapter4_MRL1_Wise_127"	""	""	""	[]	""	2011	"Tips_10401111"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401112	2	"Chessboard_Chapter4_MRL1_Fairy_128"	""	""	""	[]	""	100	"Tips_10401112"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401113	2	"Chessboard_Chapter4_MRL1_Fairy_129"	""	""	""	[]	""	100	"Tips_10401113"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401114	2	"Chessboard_Chapter4_MRL1_Belle_130"	""	""	""	[]	""	2021	"Tips_10401114"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401115	2	"Chessboard_Chapter4_MRL1_Wise_131"	""	""	""	[]	""	2011	"Tips_10401115"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401116	2	""	""	""	""	[]	""	100	"Tips_10401116"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401120	2	"Chessboard_Chapter4_MRL1_Belle_133"	""	""	""	[]	""	2021	"Tips_10401120"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401121	2	"Chessboard_Chapter4_MRL1_Wise_134"	""	""	""	[]	""	2011	"Tips_10401121"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401122	2	"Chessboard_Chapter4_MRL1_lighter_135"	""	""	""	[]	""	1161	"Tips_10401122"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401123	2	"Chessboard_Chapter4_MRL1_Belle_140"	""	""	""	[]	""	2021	"Tips_10401123"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401124	2	"Chessboard_Chapter4_MRL1_Belle_138"	""	""	""	[]	""	2021	"Tips_10401124"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401125	2	"Chessboard_Chapter4_MRL1_Wise_139"	""	""	""	[]	""	2011	"Tips_10401125"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401127	2	"Chessboard_Chapter4_MRL1_CraftyRider_009"	""	""	""	[]	""	1040105	"Tips_10401127"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401128	2	"Chessboard_Chapter4_MRL1_CraftyRider_010"	""	""	""	[]	""	1040105	"Tips_10401128"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401129	2	"Chessboard_Chapter4_MRL1_Belle_097"	""	""	""	[]	""	2021	"Tips_10401129"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401130	2	"Chessboard_Chapter4_MRL1_Wise_098"	""	""	""	[]	""	2011	"Tips_10401130"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401131	2	"Chessboard_Chapter4_MRL1_Belle_148"	""	""	""	[]	""	2021	"Tips_10401131"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401132	2	"Chessboard_Chapter4_MRL1_Wise_149"	""	""	""	[]	""	2011	"Tips_10401132"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401133	3	"Chessboard_Chapter4_MRL1_Lucy_016"	""	""	""	[]	""	1151	"Tips_10401133"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401134	2	"Chessboard_Chapter4_MRL1_Belle_151"	""	""	""	[]	""	2021	"Tips_10401134"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401135	2	"Chessboard_Chapter4_MRL1_lighter_153"	""	""	""	[]	""	1161	"Tips_10401135"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401136	2	"Chessboard_Chapter4_MRL1_lighter_154"	""	""	""	[]	""	1161	"Tips_10401136"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401137	2	"Chessboard_Chapter4_MRL1_Belle_155"	""	""	""	[]	""	2021	"Tips_10401137"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401138	2	"Chessboard_Chapter4_MRL1_Wise_156"	""	""	""	[]	""	2011	"Tips_10401138"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401139	2	"Chessboard_Chapter4_MRL1_lucy_136"	""	""	""	[]	""	1151	"Tips_10401139"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401140	2	"Chessboard_Chapter4_MRL1_lucy_137"	""	""	""	[]	""	1151	"Tips_10401140"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401141	2	"Chessboard_Chapter4_MRL1_Belle_145"	""	""	""	[]	""	2021	"Tips_10401141"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401142	2	"Chessboard_Chapter4_MRL1_Wise_146"	""	""	""	[]	""	2011	"Tips_10401142"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401143	2	"Chessboard_Chapter4_MRL1_caesar_147"	""	""	""	[]	""	1071	"Tips_10401143"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401144	2	"Chessboard_Chapter4_MRL1_caesar_157"	""	""	""	[]	""	1071	"Tips_10401144"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401145	2	"Chessboard_Chapter4_MRL1_Wise_141"	""	""	""	[]	""	2011	"Tips_10401145"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401146	2	"Chessboard_Chapter4_MRL1_lighter_142"	""	""	""	[]	""	1161	"Tips_10401146"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401147	2	"Chessboard_Chapter4_MRL1_Wise_152"	""	""	""	[]	""	2011	"Tips_10401147"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401148	2	"Chessboard_Chapter4_MRL1_caesar_143"	""	""	""	[]	""	1071	"Tips_10401148"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401149	2	"Chessboard_Chapter4_MRL1_lucy_144"	""	""	""	[]	""	1151	"Tips_10401149"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401150	2	"Chessboard_Chapter4_MRL1_caesar_010"	""	""	""	[]	""	1071	"Tips_10401150"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401151	2	"Chessboard_Chapter4_MRL1_caesar_011"	""	""	""	[]	""	1071	"Tips_10401151"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401152	2	"Chessboard_Chapter4_MRL1_lighter_158"	""	""	""	[]	""	1161	"Tips_10401152"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401153	2	"Chessboard_Chapter4_MRL1_Belle_051"	""	""	""	[]	""	2021	"Tips_10401153"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401154	2	"Chessboard_Chapter4_MRL1_Wise_052"	""	""	""	[]	""	2011	"Tips_10401154"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401155	3	"Chessboard_Chapter4_MRL1_Lucy_006"	""	""	""	[]	""	1151	"Tips_10401155"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401156	3	"Chessboard_Chapter4_MRL1_Lighter_008"	""	""	""	[]	""	1161	"Tips_10401156"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401157	2	"Chessboard_Chapter4_MRL1_lighter_132"	""	""	""	[]	""	1161	"Tips_10401157"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401158	2	"Chessboard_Chapter4_MRL1_Belle_063"	""	""	""	[]	""	2021	"Tips_10401158"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401159	2	"Chessboard_Chapter4_MRL1_Wise_064"	""	""	""	[]	""	2011	"Tips_10401159"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401160	2	"Chessboard_Chapter4_MRL1_lucy_065"	""	""	""	[]	""	1151	"Tips_10401160"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401161	2	"Chessboard_Chapter4_MRL1_caesar_066"	""	""	""	[]	""	1071	"Tips_10401161"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401162	2	"Chessboard_Chapter4_MRL1_lucy_067"	""	""	""	[]	""	1151	"Tips_10401162"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401163	2	"Chessboard_Chapter4_MRL1_Belle_068"	""	""	""	[]	""	2021	"Tips_10401163"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401164	2	"Chessboard_Chapter4_MRL1_Wise_069"	""	""	""	[]	""	2011	"Tips_10401164"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401165	2	"Chessboard_Chapter4_MRL1_lucy_070"	""	""	""	[]	""	1151	"Tips_10401165"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401166	2	"Chessboard_Chapter4_MRL1_Belle_117"	""	""	""	[]	""	2021	"Tips_10401166"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401167	2	"Chessboard_Chapter4_MRL1_Wise_118"	""	""	""	[]	""	2011	"Tips_10401167"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401168	3	"Level_Chapter3_MRL3_BombBelle_001"	""	""	""	[]	""	1001	"Tips_101040032"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401169	3	"Level_Chapter3_MRL3_BombWise_001"	""	""	""	[]	""	1000	"Tips_101040033"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401170	3	"Chessboard_Chapter4_MRL4_Caesar_016"	""	""	""	[]	""	1071	"Tips_104040138"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401171	3	"Level_Chapter4_MRL1_BombBelle_005"	""	""	""	[]	""	1001	"Tips_103030074"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401172	3	"Level_Chapter4_MRL1_BombWise_005"	""	""	""	[]	""	1000	"Tips_103030075"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401173	3	"Level_Chapter4_MRL1_BombBelle_006"	""	""	""	[]	""	1001	"Tips_103030034"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10401174	3	"Level_Chapter4_MRL1_BombWise_006"	""	""	""	[]	""	1000	"Tips_103030035"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10402001	2	""	""	""	""	[]	""	1171	"Tips_10402001"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10402002	2	""	""	""	""	[]	""	1071	"Tips_10402002"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10402003	2	""	""	""	""	[]	""	1171	"Tips_10402003"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10402004	2	""	""	""	""	[]	""	1071	"Tips_10402004"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10402005	2	""	""	""	""	[]	""	2021	"Tips_10402005"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10402006	2	""	""	""	""	[]	""	2011	"Tips_10402006"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10402007	2	""	""	""	""	[]	""	1071	"Tips_10402007"	TRUE	0	0	0	FALSE
[""]	""	""	2	FALSE	10402011	2	""	""	""	""	[]	""	1171	"Tips_10402011"	TRUE	0	0	0	FALSE
